,titles,category
90,이재명  절규하는 국민 앞에서 정치쇼  야   윤 한 화해  이틀째 맹폭,Politics
91,이재명  재난현장 배경으로 정치쇼 역사에 남을 사건 ,Politics
92,   이번엔 서해상으로 순항미사일 발사     추가활동 주시 중  종합 ,Politics
93,      년부터 풍계리 핵실험장 건설 추정  비밀 해제  위성사진 공개,Politics
94,원희룡   김건희 명품백 논란   국민 납득할 수 있게 풀긴 풀어야 ,Politics
95, 그냥 가면 뭐하러 오신 거야  상인들 분노    정치쇼 이용 ,Politics
96,민주  윤 한  화재 현장서  갈등 봉합쇼  재난을 장식품으로 활용 ,Politics
97,김웅  김건희 명품백  해결책은 과거       복기 납작 엎드려야 ,Politics
98,김경율  사퇴 의사 없다 김 여사 명품백 입장은 밝혀야 ,Politics
99,부산  개 지역구 전략공천  원외 정치신인들 전전긍긍,Politics
