,titles,category
67, 롤스로이스 사망 사건  운전자 징역   년  증거 인멸 급급 ,social
68,  조원 기부왕  회사의 몰락 전직원    명 해고 통보,social
69, 사이다 판결  살인 전과 성폭행범  징역      년으로 늘어,social
70,자동차정비 기사  전기차 배우면  국가기술자격증 에 반영,social
71, 미분양 무덤  대구 후분양 단지    뒤늦은 분양  골머리 ,social
72, 무전공 확대 정책 에 전국 인문대 학장 모였다  기초학문 붕괴 ,social
73,김우호  정부 인사혁신처장   시간 만에 귀가   검찰에 성실히 답변 ,social
74,부지 사업비 문턱 넘은 양산문화예술의 전당 건립  최대 고비 맞았다,social
75,서류 허위발급하고 취업사실 숨긴 채 실업급여 타낸 일당 적발,social
76, 기초학문 붕괴  전국 인문대학장  무전공 모집 추진에 반발,social
77,미숙아 강제 출산 방치   층서 던진 비정한 친모들 첫 재판,social
78,대구서 경주까지 한밤 중 경부고속도로     역주행한 택시,social
79,퇴사한 것처럼 속여  실업급여   직원과 사업주 등  명 적발,social
80, 외도의심  아파트 노상서 아내 살해   대 징역   년에 검찰 항소,social
81,대구서 경주까지 고속도로     역주행한 택시 경찰 화물차 기사가 막아,social
82,김태흠 지사  대통령께 지원내용 전달 마음 풀어달라  사과,social
83,전 현직 대구시장  페이스북에서 설전,social
84,      폄훼  논란 인천시의장 불신임안 가결 의장직 상실,social
85,살인죄 출소 후   대  성폭행한   대  심서  가중처벌 ,social
86, 내가 기소한 사건 구형 줄여줄게    출신 변호사  심 실형,social
87,곗돈 돌려막기 후  먹튀 한   대 여성 피해 금액만 무려  억,social
88, 발달장애는 죄가 아니다  국힘 구청장에게 울분 토한 부모들,social
89, 뉴스    어  이 방향 아닌데     고속도로      역주행한 택시,social
90,살인죄로  징역   년  산   대  출소  년 만에   대 성폭행,social
91,파란 페인트로 쓴  바다남   액운 막으려고 ,social
92, 반대 방향  승객 말에 고속도로서 유턴  공포의 역주행 ,social
93,  대 살인전과자    대 이웃 성폭행 형량 늘어 징역   년,social
94,지역주택조합  복마전  청주시  실태조사 후 수사의뢰,social
95,수도권 대형병원   개  올해부터 간호사 채용면접 동시 진행하는 이유,social
96, 허위 초청  외국인 무더기 입국 도운 무역업자 추가 기소서 징역형,social
97,말싸움 중 아내 살해한   대 징역   년에 검찰 항소,social
98,김남국  햄버거집에서 소개팅  반씩 나눠먹었다  호소,social
99,안산 제조공장서   대 근로자 금형기계에 끼여 숨져,social
