,titles,category
67, 롤스로이스 사망 사건  운전자 징역   년  증거 인멸 급급 ,social
68,  조원 기부왕  회사의 몰락 전직원    명 해고 통보,social
69, 사이다 판결  살인 전과 성폭행범  징역      년으로 늘어,social
70,자동차정비 기사  전기차 배우면  국가기술자격증 에 반영,social
71, 미분양 무덤  대구 후분양 단지    뒤늦은 분양  골머리 ,social
72, 무전공 확대 정책 에 전국 인문대 학장 모였다  기초학문 붕괴 ,social
73,김우호  정부 인사혁신처장   시간 만에 귀가   검찰에 성실히 답변 ,social
74,부지 사업비 문턱 넘은 양산문화예술의 전당 건립  최대 고비 맞았다,social
75,서류 허위발급하고 취업사실 숨긴 채 실업급여 타낸 일당 적발,social
76, 기초학문 붕괴  전국 인문대학장  무전공 모집 추진에 반발,social
77,미숙아 강제 출산 방치   층서 던진 비정한 친모들 첫 재판,social
78,대구서 경주까지 한밤 중 경부고속도로     역주행한 택시,social
79,퇴사한 것처럼 속여  실업급여   직원과 사업주 등  명 적발,social
80, 외도의심  아파트 노상서 아내 살해   대 징역   년에 검찰 항소,social
81,대구서 경주까지 고속도로     역주행한 택시 경찰 화물차 기사가 막아,social
82,김태흠 지사  대통령께 지원내용 전달 마음 풀어달라  사과,social
83,전 현직 대구시장  페이스북에서 설전,social
84,      폄훼  논란 인천시의장 불신임안 가결 의장직 상실,social
85,살인죄 출소 후   대  성폭행한   대  심서  가중처벌 ,social
86, 내가 기소한 사건 구형 줄여줄게    출신 변호사  심 실형,social
87,곗돈 돌려막기 후  먹튀 한   대 여성 피해 금액만 무려  억,social
88, 발달장애는 죄가 아니다  국힘 구청장에게 울분 토한 부모들,social
89, 뉴스    어  이 방향 아닌데     고속도로      역주행한 택시,social
90,살인죄로  징역   년  산   대  출소  년 만에   대 성폭행,social
91,파란 페인트로 쓴  바다남   액운 막으려고 ,social
92, 반대 방향  승객 말에 고속도로서 유턴  공포의 역주행 ,social
93,  대 살인전과자    대 이웃 성폭행 형량 늘어 징역   년,social
94,지역주택조합  복마전  청주시  실태조사 후 수사의뢰,social
95,수도권 대형병원   개  올해부터 간호사 채용면접 동시 진행하는 이유,social
96, 허위 초청  외국인 무더기 입국 도운 무역업자 추가 기소서 징역형,social
97,말싸움 중 아내 살해한   대 징역   년에 검찰 항소,social
98,김남국  햄버거집에서 소개팅  반씩 나눠먹었다  호소,social
99,안산 제조공장서   대 근로자 금형기계에 끼여 숨져,social
100,울산 대왕암 바위에 낙서한   대 검거  가족 액운 막으려고 ,social
101,   중국서 송환된  강남 마약음료  주범 구속기소,social
102,롤스로이스  에게 마약 처방하고 환자 성폭행   대 의사 구속기소,social
103,정준영  월 출소 단톡방 멤버들  복귀 움직임,social
104, 우리 애 당뇨 걸리니 제로로 줘요  개업 주년 서비스에 호통친 고객,social
105,     억원 유사수신     억원 투자금 편취   아도  상위모집책 구속기소,social
106,경찰   지하철 탑승 시위  전장연 활동가 구속영장,social
107, 나 잡아봐라  피 흘리며 뛰어다니던 알몸   경찰이 체포하니,social
108, 지하철 탑승 시위  전장연 활동가에 구속영장 신청  사사건건 ,social
109, 내 엉덩이 꽉 움켜쥐고 주무른 헬스트레이너  왜 무혐의입니까 ,social
110,  월 출생아 또  역대 최저    개월째 줄어든 대한민국,social
111, 자책말라  판사 말에 울음 터졌다    억 전세사기 재판장서 생긴 일,social
112,음대 교수 입시비리 불법 과외 의혹 경찰  경희대 압수수색,social
113, 볼 터지겠네   연차 낼까  강추위에 대구시민들 발동동,social
114, 학교 멀어 통학 힘들어요   제주도  올해안에 남중 여중 각  개교  남녀공학  추진,social
115,광주시 올 하반기 승진 풍년에 활력,social
116, 백윤식이 합의서 위조  거짓 주장   연인 무고 혐의로 기소,social
117,새벽 경부고속도로     역주행한 택시,social
118,   일 이태원 참사 특별법 공포 촉구에 동참해달라 ,social
119,벙커 유   억 원어치 훔쳐 내다판 일당 검거,social
120, 차로에서  차로로 시속      주행한 유튜버  갑론을박   지금이뉴스 ,social
121,국정원   공공분야 해킹    는   소행  총선 개입 공작 우려 ,social
122,말다툼하다 흉기로 아내 살해   대 검찰  징역   년 부당  항소,social
123, 출소 일주일 만에 또  벽돌 든   대 편의점 강도 항소심도 징역  년,social
124,겨울왕국으로 변신하는 태백 태백산 눈축제   일 개막,social
125, 구형 줄여주겠다 며 돈 받은 검사 출신 변호사 실형,social
126,        녹말 이쑤시개 튀김  영상 유행에 식약처 긴급 경고,social
127, 집 가는데 돈 내  중구 용산구 주민  남산터널 통행료  면제 검토,social
128,원주서 제조된  강남 마약음료  제조책 구속 기소 중국서 송환,social
129, 현장컷   즉각  강력하게  끝까지 응징  해병대 평창서 영하   도 혹한 속 훈련,social
130,     억대 유사수신  아도인터내셔널 대표 추가 기소,social
131,나주 공동혁신도시서 무자본 갭투자로   세대 전세사기   대 구속,social
132, 하급자 돈 모아 과장 밥 사줘   모시는 날  신고에 부산 경찰 발칵,social
133, 롤스로이스  마약처방  의사   환자   명 성폭행 혐의도 구속기소,social
134,신원식 전주갑 예비후보  민주당 탈당  이낙연 신당 등 검토 ,social
135,고속도로     역주행 택시    이것 으로 사고 막아,social
136,보이스피싱 전달책  국가 상대 소송  압수한 돈 돌려달라  결국  패소 ,social
137, 위안부는 자발적 매춘  류석춘  교수  피해자 명예훼손 무죄,social
138,노동부 익산지청  실업급여 부정수급자   명 적발,social
139,고속도로     공포의 역주행 경찰차 화물차 합동 작전에 멈췄다,social
140,   억 손실에도    억 기부 그 회사 결국 전 직원 해고했다,social
141,문충운 예비후보   포항 연일에 한국형 실리콘밸리 조성하겠다 ,social
142,정박해 있는 배에서 기름   억원어치 빼돌린 일당 적발,social
143, 울산 대왕암 바다에 거대 불상을   기독교연합회 반발,social
144,안산 플라스틱 제품공장서   대 노동자 끼임 사고로 숨져,social
145,  대 이웃 성폭행한 살인 전과자   심서 형량 늘어 징역   년,social
146,광주 전남 전 지역 대설주의보 해제,social
147,흉기 목에 대고 협박한   대     단 유단자  경찰이 맨손 제압한 순간,social
148, 구형 줄여줄게  돈 챙긴 전직 검사 실형,social
149,검찰  중국서 송환된  강남 마약 음료  제조책 구속 기소,social
150,경찰  경희대 입학처 압수수색  음대 교수들 불법 과외 입시 비리 의혹,social
151, 강원     문화를 만나다  문화도시 강릉의 매력 전 세계에 알릴 것 ,social
152, 학원가 마약 음료  주범인   대 남성 구속 기소,social
153,부산    억 전세 사기   대 징역   년 판사는  탐욕 제어 못 한 시스템 탓  피해자는 잘못 없다  위로,social
154,     폭설  광주 전남 대설특보 사흘 만에 모두 해제,social
155, 롤스로이스남 마약 처방  의사 구속 기소 환자 성폭행 혐의도,social
156,      폄훼 불신임안 상정 거부  허식 인천시의장  결국 권한 박탈,social
157,금오공대 교수     세계 상위    연구자  선정,social
158,올해 설 차례상 비용은 전통시장    만원   대형마트   만원 ,social
159,인천 자월도 주차된 차량서 남녀  명 숨진 채 발견,social
160, 압구정 롤스로이스남 에 마약류 불법 처방한 의사 구속기소,social
161,놀라운    튜터  제자들  이건 카타르시스를 못 줘요 ,social
162,출생아 수 또  역대 최저치     줄어  만     명,social
163, 교수 불법과외 의혹  경희대 음대 압수수색,social
164,  대 공익근무요원 근무지서 극단 선택 경찰 수사,social
165,광주시  광역철도 협의 안 하면 예타중지  전남도 압박,social
166, 해직교사 부당채용  조희연 대법 간다  징역형 집유  불복 상고,social
167,음대 입시비리 전방위 확대 불법과외 의혹 경희대  압색 ,social
168,울산 기독교계  대왕암공원 불상 건립 계획 철회해야 ,social
169,수상한 남편의 한밤 외출  카톡 보니 아파트 동대표와 여행까지,social
170, 풍경  북극 한파에 충북 단양강  꽁꽁 ,social
171,김영록 전남지사  민주당으로 단합해야 분열 바람직하지 않아 ,social
172, 압구정 롤스로이스 사고  가해자  심 징역   년    의사 만류에도 운전 ,social
173,한 교육학자의 일침  교육부인가  에듀테크 기업부인가  ,social
174,아시아나항공  밀린 기내식 대금    억 지급 확정,social
175, 원심력이 뭔지 알려줘     수강생 던진 강사  항소심도 집행유예,social
176, 위안부 매춘  류석춘   년만에 무죄 정대협  반인권적 판결 ,social
177,음주 무면허  차례 처벌받은 공무원  또 음주운전 적발,social
178,국민의힘 강수현 양주시장  돈봉투 살포 혐의로 불구속 송치,social
179,    롤스로이스  마약 처방  의사 구속기소,social
180,양구 대표 겨울축제 생기나개최 위해 타 시 도 축제 벤치마킹,social
181,육지보다 비싼 배송비   인천시  섬 주민에   최대   만원 지원,social
182,부산 한복판에 들개 출몰  시민 얼굴 물려   바늘 꿰맸다 ,social
183, 단독  김상조 이호승  부동산원  통계 유출 그만  요청 묵살      관련 진술 확보,social
184,고속도로      역주행  공포의 택시  경찰에 붙잡힌 기사  황당  해명,social
185,전국 땅값       상승 세종      로 가장 많이 올라,social
186, 코로나   예방접종  효과 있었다    질병청   중증화 예방효과  확인,social
187,고양시 원혜진 주무관 열정 뿜뿜  고양    새 얼굴,social
188,촬영 위해 일부러 말 넘어뜨려 죽게 한 태종 이방원 제작진  법원에 항소,social
189,롤스로이스 가해 남성에게 마약 불법 처방한 의사 구속기소,social
190, 기름   억  훔친 도둑들 잠복 근무에 딱 걸렸다,social
191,미세먼지 주범 황 기준치   배 해상유   억원치 유통 일당 적발,social
192,  현대중공업  방파제 복구비용 보전소송 승소,social
193,경찰   음대 교수 입시 비리 의혹  경희대 압수수색,social
194,음대 교수가 입시생  불법 과외   경희대 압수수색,social
195,세종시 대중교통 이용객  쑥쑥     월 시행  이응패스   통합환승  주목,social
196, 버닝썬  승리   뜬금 허세     중국풍 일본풍 그림 올린   재외공관   프레스룸               ,social
197,     갈등  봉합   김경율 거취 김 여사 사과  등 갈등 불씨는 아직  프레스룸     이슈    ,social
198,정쟁 떠난 대구 수성갑 여 야 예비후보들의 출근길 인사,social
199, 액운 털어내려고  울산 대왕암공원  바다남  낙서   대 검거,social
200,   같이 타고 가자     자리 있습니까  갈등 이틀만에  봉합 열차    프레스룸     이슈    ,social
201, 포병여단 흑곰대대 군인아저씨는 우리 선생님  교육봉사활동 화제,social
202, 주차된 차에 사람 쓰러져 있다  인천서 남녀  명 숨진 채 발견,social
203, 위기의 부경동물원  잔여동물 구제책 마련한다,social
204, 선처해달라   신생아  숨지게 한 친엄마들 첫 재판서 눈물의 호소,social
205,류석춘  위안부 매춘  발언 무죄   법원 판결의 긴 서술어,social
206,   도 인사   어깨 툭      서천 현장 동행    국민 배경  정치쇼    프레스룸     이슈    ,social
207,검찰   롤스로이스  마약 처방  의사 구속기소 환자 성폭행 혐의도,social
208,롤스로이스 에 마약 처방 의사  환자 성폭행 혐의 구속기소,social
209,    국민 눈물 거부한 비정한 대통령으로 기억될 것인가  이태원 참사 ,social
210, 경찰 앞에서 무아지경  집에서 나체로 피흘린    옆집서 신고했더니 체포 왜 ,social
211,제주 해안 대설특보 모두 해제 하늘길 뱃길 정상화 수순 종합 ,social
212,    갈등 봉합 수순      대학생   군장병 행보   항공기    여 편 결항  프레스룸     앵커브리핑 ,social
213, 이시각헤드라인   월   일 뉴스센터  ,social
214,      폄훼  허식  인천시의장직 박탈  혼미할 정도로 힘들다 ,social
215,출생아  개월째  만 명대 작년     월   만  천 명 역대 최소,social
216, 서천특화시장 화재  원인은 합동 감식 돌입,social
217,이런 차만 털렸다     만원어치 금품 훔친   대 구속,social
218, 따뜻한 한 끼 나눠요  추위 잊은 따뜻한 온정,social
219, 지난해  월부터 미분양관리지역인데   포항서     가구 분양,social
220,민폐 주차 차량 지붕에 주차금지 입간판 올렸다가 벌금형 항소심  원심 깨고 무죄판결,social
221,  인미만 중대재해법     정부  준비할 기회달라  마지막 호소,social
222,학원가  마약음료 사건  주범  국내 송환 한 달 만에 구속기소,social
223,지구대 찾아와 흉기 휘두른   대  무술   단 경찰이 제압,social
224,대구서 경주까지 경부고속도로     역주행한 택시,social
225,정무 비서 지낸 전희경  의정부  갑  출사표,social
226,인천 자월도 해안가 차량서 남녀  명 숨진 채 발견,social
227,청년근로자 월   만원 저축하면  년 후   천만원    받는다,social
228,서울 강남구서 첫째 낳으면 누구나 첫 달  최대    만원 ,social
229, 전재산     억원 사회 환원  닭강정 노점상 출신 기업인,social
230,  대 이웃 성폭행한 살인 전과자   심서 형량 늘어  징역   년 ,social
231,서울 강남구에서 첫째 낳으면 첫 달    만원 보따리 푸는 자치구,social
232,    일째 장례 못치른  분신 택시노동자  대표 엄벌하라 ,social
233, 인구 블랙홀 경기도    년 새    만명 증가  천   만명,social
234,지구대서 흉기 난동부린   대  무술   단  경찰이 제압,social
235, 장애아 낳은 게 잘못  망언 오태원 부산 북구청장  공개 사과,social
236,도로망 개선 나서는 고양시  출퇴근 시간 획기적으로 줄입니다 ,social
237,중처법    인 미만  확대      적용유예 논의 중단하라 ,social
238, 친절한 뉴스    산업스파이 꼼짝마   처벌 강화한다,social
239,  천억대 유사수신  아도인터내셔널 대표 모집책 기소,social
240,경찰  교수 불법과외 의혹 경희대 음대 압수수색 종합 ,social
241, 으아아악  피 흘리며 알몸으로 발작하는 남성  경찰이 잡고 보니,social
242,노동부 장관  빵집 사장도 대상  중대재해법 유예 호소 민주노총  더 이상 안돼 ,social
243, 이경규 장도연 출연료 미지급  기획사 대표  이번엔 횡령 혐의로 유죄  사사건건 ,social
244,수도권 대형병원   곳이 같은 날 간호사 뽑는 이유는,social
245,음료 무료 서비스 줬더니  애 당뇨 걸려  제로 없어   고함 친 진상 손님,social
246,경찰   지하철 탑승 시위  전장연 활동가에 구속영장 신청,social
247,  억원대 선박 연료 빼돌려 불법 유통한   명 검거,social
248,사망 사고 낸 롤스로이스 에 마약 처방한 의사 구속기소,social
249,   억 전세사기   대 징역 중형 청년들 마음 어루만진 판결문 눈길,social
250,  대 택시기사 고속도로      역주행  트레픽 브레이크 로 사고 막았다,social
251,부산 청년들 울린    억대 전세사기   대   징역   년,social
252,검찰  롤스로이스 운전자 마약 처방 의사 구속기소,social
253,백미러 안 접힌 차량만 노려     만원 훔친   대 구속,social
254,사이다 서비스 줬더니  애 당뇨 걸리니 제로로  할 거면 제대로 해 ,social
255, 대왕암 앞에 거대 불상 건립 말라  기독교단체 반발,social
256,부산서    억원 전세 사기   대  심서 징역   년 선고,social
257,교육부   음대 교수 입시비리 의혹  경희대 현장조사,social
258, 롤스로이스 사망 사건  운전자 징역   년 선고,social
259,출산율 뚝뚝 떨어져도 강남구  나홀로 증가 ,social
260, 위안부 발언  류석춘 무죄 정대협 명예훼손은 벌금형,social
261,서울 은평구 아파트 화재 주민   여 명 대피,social
262, 압구정 롤스로이스  가해자 징역   년 선고,social
263, 월 총선 여야 공천심사 앞두고 경기지역 과열 혼탁 양상,social
264,수리 중 움직인 엘리베이터   대 작업자 추락사,social
265, 주유 덜 해서 빼돌려  해상유    만 리터 불법 유통한 일당 체포,social
266,주식 사놓고 셀프 추천한 애널리스트 징역  년 개월에 항소,social
267, 롤스로이스 뺑소니  가해자 징역   년  중형 선고 필요 ,social
268,음주운전   대 러시아인  가로등 들이받아 차량 전소,social
269,한파 계속 제주 내일까지 많은 눈,social
270, 자막뉴스  기름 옮기다가 유유히   외항선 등 쳐먹은 방법,social
271,대설특보 해제 빙판길 사고 잇따라,social
272,대설 한파에 결항 동파 속출 제주공항 재개,social
273,회사 망하는 줄 모르고   퍼주다  전직원 해고통보 한 업체,social
274,해상유    만  몰래 빼돌려   고유가 속   억 챙겨,social
275,사흘째 계속되는 한파 수도계량기    건 동파,social
276,흉기 들고 지구대서 난동 부린   대   유단자 경찰 이 제압,social
277, 위안부  매춘의 일종  류석춘  심 무죄 선고,social
278, 강남 마약 음료    대 주범 구속 기소 미성년자 마약 투약 혐의,social
279, 단독  간첩 잡는다며    년된 보안망 쓰는 경찰 안보수사단,social
280, 직원 채용 시 학력차별 말라  인권위 권고  연세대만 불수용,social
281,충남 서천 수산물특화시장 화재현장   차 합동감식 ,social
282,수도권 상급종합병원   월부터 신규간호사 동시에 최종면접,social
283,직장내괴롭힘 신고인이  가해자  근무장소 바꿔달라는데 ,social
284,성희롱 신고라고 성희롱만 따져보고 사건 종결했다가는 ,social
285,   병원 스토리 수도권 상급종합병원 신규 간호사 최종 면접 같은 기간 시행,social
286,임금체계 개편  단 하나의 정답은 없다 ,social
287,외항선  해상유  몰래 슬쩍   억 원어치 빼돌린 일당 검거,social
288,평택항 해상유   억원치 빼돌린 일당   명 검거,social
289, 육아휴직 복귀했더니 승진 누락됐네요 ,social
290,분신 택시기사 대책위  반성없는 회사 대표 엄벌을 ,social
291,인권위  직원 채용 시 학력차별 개선 권고 연세대 거부,social
292, 전북특별자치도 기획 상 대한민국  극 특 퍼즐 완성,social
293,정부  약가 보장성 확대  필수약제 안정적으로 공급 ,social
294,벙커 유 수십억원 어치 빼돌린 일당 검거 선장 등 구속,social
295,인권위  교직원 채용에 학력 출신학교 제한은 차별  연세대 불수용,social
296,검찰  중국서 송환된  강남 마약음료  제조책 구속기소,social
297,제주공항 운항 재개   해안지역 눈발 약해져,social
298,해상유   억어치 빼돌려 불법 유통한 유조선 선장 일당 송치,social
299,간호사 수급난 없게 수도권 상급종합병원 채용면접 동시 실시,social
300,인권위  연세대  직원 뽑을 때 학력제한 개선 권고 안받아들여 ,social
301,외항선 기름 주유하면서   억 원어치 빼돌린 일당 검찰 송치,social
302,한쪽 눈 치료에만  억 들던  이 병  건보 적용     만원만 낸다,social
303, 변이 바이러스에도 효과  코로나   백신 맞으니 중증화율  뚝 ,social
304,인천 평택항서 벙커 유 빼돌린 선장 탱크로리 기사 일당,social
305, 빼돌리거나 눈속임    억 상당 해상유 가로챈 일당   명 일망타진,social
306,검찰   강남 학원가 마약 음료  주범 구속 기소,social
307,류석춘  위안부 매춘  발언 무죄 정대협 명예훼손은 벌금,social
308,사흘간 서해안에 눈    너무 추운데 폭설까지 ,social
309, 제정신 아니었으니 좀      층에서 아이 던져 죽여놓고  선처호소 ,social
310, 주민도 모르게 추진    함양 지방소멸기금으로 골프장 웬 말이냐 ,social
311,작년 강남구 출생아         첫아이 낳으면 최대    만 원 ,social
312,뉴진스 민지로  칼국수  삼행시      기사 삭제 사과,social
313, 자막뉴스   저게 뭐야    고속도로 달리던 앞 차에서 날아온 흉기에  쾅 ,social
314, 내가 기소한 사건  구형 줄여줄게  돈 받은 전직 검사 징역  년,social
315,마당에 쌓인 눈으로 커피 음료를  위더스푼 레시피 화제,social
316,광주 서구 전 현직 의원  김광진은 광주의 자랑이고 서구의 자산 ,social
317, 류희림 청부 민원  공익신고자  경찰 수사로 신변 위협,social
318,검찰      억 편취  혐의 아도인터내셔널 대표 추가기소,social
319,얼굴 덮는 거대종양  의술  아프리카 여성에 미소 선물,social
320,조용익 부천시장  중동 기 신도시  재건축 선도지구  선정 추진 ,social
321,이재명  윤 대통령 한동훈  정치쇼   김 여사 의혹은  수사받아야 ,social
322,서울형 키즈카페   년 반 만에   만명 이용    개로 늘린다,social
323, 코로나 때 자살 충동  느낀   대    의  배 왜 그런가 봤더니,social
324,가짜초청장 수백명 불법입국   대 추가 기소 실형 추가,social
325,  시세   나  젊은 꼰대냐      이어 알파에 밀려나는  세대,social
326,검찰   롤스로이스 사건  마약류 처방 의사 구속기소,social
327,법원 연락 금지 명령에도  전처에    차례 문자 보낸   대 징역  년,social
328,  대 사망케 한 롤스로이스 운전자에 마약 처방    의사 구속기소,social
329, 롤스로이스남 마약 처방  의사 구속기소 환자 성폭행 혐의도,social
330,경기 남 북 의료인프라 격차 심화  상급종합병원 북부엔   곳 ,social
331, 포스트 태릉빙상장  어디로  경기    강원 격돌,social
332, 수사 무마 해줄게  청탁 명목으로 수억 뜯은 검사 출신 변호사,social
333,녹말 이쑤시개  식품 아닙니다 먹으면 안 되는 이유,social
334, 고의 아니다  영아 살해 친모들 첫 재판서  선처호소 ,social
335,검찰   강남 마약음료 사건 제조책    대 구속기소,social
336,작년 강남구 출생아         첫아이 낳으면 최대    만원 ,social
337,인천 자월도 차량서 남녀  명 숨진 채 발견 경찰 수사,social
338,서울시의회 민주당  김현기 의장  사견 발표를 기자간담회로 ,social
339, 압수한 돈 돌려줘  보이스피싱 환전책  국가 상대로 소송 냈다 패소,social
340, 집안 남자들에 좋은 기운 주려고  울산 대왕암에  바다남  낙서한   대 여성 붙잡혀,social
341,중대재해법 확대 준비 못해놓고  공포 마케팅 하는 노동부,social
342,바위틈 넣어둔 속옷에 덜미  대왕암공원 바위  바다남  낙서 범인은   대 여성,social
343, 영상  흉기 들고 지구대 찾은   대   무술   단  경찰관이 제압,social
344,흉기 들고 지구대서 난동 부린   대  무술   단 경찰이 제압,social
345,강남구  첫 아이 출산 시 첫 달 최대    만원 지원,social
346,  세에 초등학력 인증  거창 이근순 할머니  못 배운 한 풀어 ,social
347,올림픽대로서     로 저속주행  길막  유튜버 논란,social
348,경찰   지하철 탑승 시위  전장연 활동가 구속영장 신청,social
349,회삿돈  억 원 빼돌려 도박에 탕진한 직원 실형,social
350, 위안부는 매춘  류석춘  심  무죄      의견 소명일 뿐  종합 ,social
351,서천 특화시장 합동감식 착수 발화지점 원인 조사,social
352,밀양서 사고 난 차량 받은   대 오토바이 운전자 숨져,social
353, 위안부는 매춘의 일종  발언한 류석춘 무죄  정대협 명예훼손은 유죄로 벌금형,social
354, 단독  경찰   음대 교수 입시 비리 의혹  경희대 압수수색,social
355,한파에 수도관 계량기    건 동파 항공  편 결항 뱃길 통제 늘어,social
356,강풍 폭설에 멈췄던 제주공항 정상화 임시편도 투입,social
357, 위안부는 매춘  발언 류석춘 무죄  부적절하지만 학문의 자유 ,social
358, 무료 콜라 중고거래하려고 리뷰 열심히 써요  각양각색 중고거래하는 고물가시대 청년들,social
359, 위안부 자발적 매춘  류석춘 교수 무죄    추상적 표현 ,social
360,하급자 사비로 상사 식사 챙기는  모시는 날   부산경찰  감찰 조사,social
361,대설로 중단된 제주공항 항공기 운항 정상화,social
362,금산 불산 누출 공장  피해 주민   명에    만 원씩 배상,social
363, 위안부 매춘  무죄받은 류석춘  유죄부분도 항소할 것 ,social
364, 젠더 데스크 기자   성평등 보도 확산에 기여 언론사 안팎 편견은 여전,social
365,정의연  반역사적 판결  류석춘  위안부 매춘  명예훼손 무죄에 반발,social
366,남편을 간병하며 폭언 듣는 아내,social
367, 피해자 보며 웃어   질타한 판사 롤스로이스   징역   년  선고,social
368, 자막뉴스   위안부는 자발적 매춘  류석춘  년 만에  무죄  이유는 ,social
369,경찰 국과수 소방  서천특화시장 화재 원인 규명  감식 시작,social
370,살인죄 출소 직후   대 노인 때리고 성폭행  심서 형량 늘어,social
371, 위안부 매춘의 일종  발언 류석춘 무죄 정대협 명예훼손은 일부 유죄  벌금    만원 ,social
